	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
1186	DN756_06600		YpfN family protein	CDS	32.3573115354996	28.157130332828668	29.19000716970473	28.29835923911803
1187	DN756_06605		D-alanyl-D-alanine carboxypeptidase family protein	CDS	132.71129191057966	117.70226362705567	131.80653147019135	118.50674489448666
1188	DN756_06610	dapE	succinyl-diaminopimelate desuccinylase	CDS	225.264416292694	201.96358592174832	248.39303091416733	239.027640979548
1189	DN756_06615		ArsC family reductase	CDS	39.62511342219454	31.9714742967922	44.381896073541064	37.0960558288931
1190	DN756_06620		tetratricopeptide repeat protein	CDS	20.265643585303	14.309774183023436	16.537522081216498	15.969189144961165
1191	DN756_06625		ABC transporter substrate-binding protein	CDS	40.525420647605564	14.529326017926735	57.09329861430903	16.390880425910897
1192	DN756_06630		iron ABC transporter permease	CDS	359.34686849611563	17.016207528854	295.242274144171	15.971055114458366
1193	DN756_06635		ABC transporter ATP-binding protein	CDS	20.628451230615568	15.807762682114168	22.575352808348836	16.642533063696103
1194	DN756_06645		sulfatase	CDS	82.22058753010437	135.38164207817934	65.273828889328	143.02679852598132
1195	DN756_06650		anaerobic sulfatase maturase	CDS	13.9736453591432	19.221835329456134	13.970540068253035	19.09871023603897
1196	DN756_06655		metal-dependent hydrolase	CDS	1.2403911927354472	1.5147548860436568	1.6840557392087234	1.5144804353372467
1197	DN756_06660		hypothetical protein	CDS	2.25004876076483	1.1259475227943574	1.9403596750449565	1.548545466745402
1198	DN756_06665	acrD	multidrug efflux RND transporter permease AcrD	CDS	14.2891611861219	12.701534960772468	13.054983020585901	14.278262328950566
1199	DN756_06670		hypothetical protein	CDS	3.970265004586267	4.0913383383927435	4.059782095758937	3.8037397320340234
1200	DN756_06675		DNA-binding response regulator	CDS	81.00187916639337	75.12428526316576	78.95172058286731	64.05196725195549
1201	DN756_06680	napF	ferredoxin-type protein NapF	CDS	75.18292750302894	53.63442774262861	49.31221138234533	60.31481618351787
1202	DN756_06685	napD	chaperone NapD	CDS	19.458261858439332	15.055063400321835	13.194568258496133	15.770330017366767
1203	DN756_06690		periplasmic nitrate reductase subunit alpha	CDS	411.0978297761767	319.0640088134953	336.40572191170696	337.9386974852677
1204	DN756_06695		nitrate reductase cytochrome c-type subunit	CDS	63.111605452374306	49.75825586687199	48.63589168010387	52.495904781401634
1205	DN756_06700	napC	cytochrome c-type protein NapC	CDS	31.17823499451683	24.878430932224134	28.1006482375286	29.778056508842933
1206	DN756_06705	nudK	GDP-mannose pyrophosphatase NudK	CDS	50.88455511465994	40.94575483386753	46.26657984045854	42.0027243918178
1207	DN756_06710		NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase	CDS	859.886098749466	1493.3792094554935	798.2110682757763	1142.0013278799113
1208	DN756_06715		YaiI/YqxD family protein	CDS	61.25297899515857	46.10868509366156	71.48220038130013	45.91727476983626
1209	DN756_06720		coproporphyrinogen III oxidase	CDS	181.2567783403023	154.11006609896833	184.69218465401596	142.30632203164066
1210	DN756_06725		N-acetyltransferase	CDS	10.960621266006342	6.512317794790024	8.802254300196536	7.193492736044033
1211	DN756_06735		hypothetical protein	CDS	3.91273786990107	3.5763522879772403	3.61435973208483	5.06527071416921
1212	DN756_06740		autotransporter outer membrane beta-barrel domain-containing protein	CDS	11.22945454195718	7.244251861323444	14.467184986273201	7.47403645705196
1213	DN756_06745		YgiW/YdeI family stress tolerance OB fold protein	CDS	31.39855342944577	39.26228351920013	39.5914221541366	37.730615351493206
1214	DN756_06750		RpoE-regulated lipoprotein	CDS	33.2910740700629	23.136393710126132	29.620544282011366	28.4058218434516
1215	DN756_06755		Dyp-type peroxidase	CDS	329.6997665917753	304.27659186532566	325.1655340717213	294.5683817673057
1216	DN756_06760		N-acetylneuraminate lyase	CDS	118.69653135919934	97.12228177685176	120.6997675733978	95.83414977510331
1217	DN756_06765		N-acetylmannosamine-6-phosphate 2-epimerase	CDS	68.91938268485463	47.30677613888603	61.1170399128878	49.124364653183626
1218	DN756_06775		ROK family protein	CDS	35.24850848000664	25.42339237765057	34.92706653982574	26.6794796816549
1219	DN756_06780		YhcH/YjgK/YiaL family protein	CDS	14.665831143861368	12.059838073985068	17.27079086269657	12.334775662670234
1220	DN756_06785		hypothetical protein	CDS	0.6503166228425027	0.909114643838936	0.42586703636439366	0.8260712099379189
1221	DN756_06790		MurR/RpiR family transcriptional regulator	CDS	84.35436847917963	84.69852223604416	74.52234873374714	84.04511934836333
1222	DN756_06795		MFS transporter	CDS	70.5212260827664	69.45205507619677	60.210510864091304	75.00001771491667
1223	DN756_06800		sulfate ABC transporter substrate-binding protein	CDS	13.1990902091708	23.243190520065536	15.516146425720734	22.153938023272232
1224	DN756_06805	cysT	sulfate/thiosulfate ABC transporter permease CysT	CDS	25.512288061359	23.4680004796631	27.280631410822696	25.479224136584133
1225	DN756_06810	cysW	sulfate/thiosulfate ABC transporter permease CysW	CDS	16.319618724050166	13.910397591835066	15.8482948629265	14.608843600515634
1226	DN756_06815		sulfate/thiosulfate import ATP-binding protein CysA	CDS	39.549331453742774	32.014133353649136	35.951545123133066	35.77570941564094
1227	DN756_06820	cysM	cysteine synthase CysM	CDS	24.6050474356966	21.373953076717168	26.04256381101263	23.155040354172968
1228	DN756_06825		type III secretion protein GogB	CDS	5.849529683045961	7.498435870303649	6.213755796799961	7.43130811570549
1229	DN756_06830		DNA-binding response regulator	CDS	41.5018070429424	39.44359267505817	40.63730061770827	36.89064385733814
1230	DN756_06835		sensor histidine kinase	CDS	67.11800113772917	54.1390538735206	70.28945865401043	56.495684620109195
1231	DN756_06840		VWA domain-containing protein	CDS	63.0000085152817	31.436393660462937	63.4200302279803	36.2558055160775
1232	DN756_06845		pyridoxal phosphate-dependent aminotransferase	CDS	0.8411313204533267	1.080794291062911	1.0742225868767672	0.6219407858847014
1233	DN756_06850		M24 family metallopeptidase	CDS	26.977989493083168	26.333757198045202	34.0469845136142	21.660308313613868
1234	DN756_06855		DUF3311 domain-containing protein	CDS	2.9292785893151567	2.8208353055349034	3.205821346139414	2.022457317455883
1235	DN756_06860		sodium:solute symporter family protein	CDS	14.139915644397133	13.128879840136934	14.931198205400799	9.18801198650708
1236	DN756_06865		CoA-disulfide reductase	CDS	3.7723665953601895	3.4673205010111268	4.24467578303274	2.40748419538098
1237	DN756_06870		macrolide ABC transporter permease/ATP-binding protein MacB	CDS	18.132920874889898	14.722769756502267	17.412362273223533	14.1863654184856
1238	DN756_06875		efflux RND transporter periplasmic adaptor subunit	CDS	5.06170275225693	3.2562133332106704	4.680790214233433	4.435526072652412
1239	DN756_06880		DNA-binding response regulator	CDS	66.7928457433445	60.79156369181887	66.82444463760514	60.71140187132887
1240	DN756_06885		HAMP domain-containing protein	CDS	73.19495607856997	67.5078679337338	70.24269881572373	75.7384626589564
1241	DN756_06890		PTS glucose transporter subunit IIA	CDS	268.76933403610064	268.5581122105	254.0597799163253	282.0355318884947
1242	DN756_06895	ptsI	phosphoenolpyruvate-protein phosphotransferase PtsI	CDS	937.847291078337	1341.04262533092	1345.0455194546532	968.1849354092541
1243	DN756_06900		HPr family phosphocarrier protein	CDS	142.599164032117	130.89343207515867	128.477089615735	142.06626448035433
1244	DN756_06905	cysK	cysteine synthase A	CDS	150.07916321441564	226.66030212274234	198.2915415839037	145.105666809323
1245	DN756_06910	cysZ	sulfate transporter CysZ	CDS	73.77874179913171	72.1183162674169	82.46445385185787	71.60432691209417
1246	DN756_06915	zipA	cell division protein ZipA	CDS	541.6809409229487	366.06379087789736	423.5265996337027	426.98599241678994
1247	DN756_06920	ligA	NAD-dependent DNA ligase LigA	CDS	157.73734593895767	161.475750565634	174.74696324571164	175.589084828425
1248	DN756_06925		cytoplasmic protein	CDS	8.844764349169767	7.652970934166383	7.36295131526433	9.25091081582722
1249	DN756_06930		hypothetical protein	CDS	11.323128176070187	6.89054966456908	7.105348273843607	8.402027728903517
1250	DN756_06935		nucleotidyltransferase family protein	CDS	4.97962402514435	3.78621314062006	4.895968859581337	4.921987893202143
1251	DN756_06955		glutamate--tRNA ligase	CDS	478.07360798286703	487.3001151281663	484.58109875272766	546.3287877177696
1252	DN756_06995		NupC/NupG family nucleoside CNT transporter	CDS	105.18254457494201	85.02246701586736	119.31659604521035	82.86610383255062
1253	DN756_07000		divalent metal cation transporter	CDS	32.148881450228366	23.61375567915893	32.87551416536346	25.173547985634467
1254	DN756_07005		DUF2502 domain-containing protein	CDS	7.55890779402133	11.945436114280733	8.214350754264807	10.801138914572121
1255	DN756_07010		L-glyceraldehyde 3-phosphate reductase	CDS	283.3235578081994	367.887659791147	243.95187981883166	401.19602889495565
1256	DN756_07015		LysR family transcriptional regulator	CDS	69.9179041893048	38.3036373091733	54.62251857744584	47.241989175928666
1257	DN756_07020		multidrug/biocide efflux PACE transporter	CDS	9.502009996708766	7.9380054947176335	7.166109902659261	9.966434930526114
1258	DN756_07025		glucokinase	CDS	109.666358308438	110.74204581833733	123.31786444237933	114.94674506263833
1259	DN756_07030		DUF1479 domain-containing protein	CDS	59.12340643096323	37.971100947260666	50.79378049747396	47.58520063058074
1260	DN756_07035		alanine transaminase	CDS	481.42024955652005	246.458827157412	431.486115869011	248.82589362195168
1261	DN756_07040		cytochrome b	CDS	23.0224860896334	18.554126774204136	21.802004219254233	20.850673733416098
1262	DN756_07045		hypothetical protein	CDS	14.361157096024499	12.361298330973668	16.4587281627541	12.731752820524067
1263	DN756_07050		hypothetical protein	CDS	4.9547803360569835	6.76395319308007	6.078040337371074	5.563761108656254
1264	DN756_07055		DUF4810 domain-containing protein	CDS	3.1761276842546864	5.225087962893753	6.8587034764046635	5.089406156052402
1265	DN756_07060		lipoprotein	CDS	9.115255763241024	10.224952043265253	10.76946728029464	11.376970827196223
1266	DN756_07065		4Fe-4S dicluster domain-containing protein	CDS	11.310799493645048	18.849913439014568	10.752522055210548	18.931301500321133
1267	DN756_07070		molecular chaperone	CDS	35.798835974379536	53.687884992007604	34.1113695081183	52.796376500464305
1268	DN756_07075		hypothetical protein	CDS	1.9272989108070366	0.8687497207963156	1.0778959715517777	1.2904755643189842
1269	DN756_07080		diguanylate cyclase	CDS	66.85489989207404	132.23156567724902	53.07966777204343	117.14191478001783
1270	DN756_07085	dmsB	dimethylsulfoxide reductase subunit B	CDS	53.74420816740627	104.41573772989534	47.42593453282384	91.05311270354088
1271	DN756_07090		dimethyl sulfoxide reductase subunit A	CDS	303.51464390625665	558.8785552713288	313.02553756792065	490.2116188518593
1272	DN756_07095		DUF4225 domain-containing protein	CDS	0.8354101165237723	0.6632049567038516	0.39142645768719	0.6206382296851166
1273	DN756_07100		Hcp family type VI secretion system effector	CDS	5.656145386241623	3.521747702959903	6.195981811002837	3.7316084386952735
1274	DN756_07105		DUF2127 domain-containing protein	CDS	4.43578595195965	3.54024120757891	6.225110584553303	3.58143276093037
1275	DN756_07110		ABC transporter ATP-binding protein	CDS	22.258464074224435	21.48648958613887	20.07919746864773	19.547690216653532
1276	DN756_07115		iron ABC transporter permease	CDS	60.422384343043404	54.54051234851224	58.822037269473704	49.7840966686881
1277	DN756_07120		iron ABC transporter substrate-binding protein	CDS	248.96168224897437	182.8209304689627	200.27642498404836	182.71341598157565
1278	DN756_07125		murein transglycosylase B	CDS	120.69009841264767	118.83352534221332	124.07002396485099	123.44194547353202
1279	DN756_07135		DUF1795 domain-containing protein	CDS	5.79033504239246	5.578906841369837	3.910145856818744	5.264697041410916
1280	DN756_07140		OmpA family protein	CDS	14.587515476568365	11.342205915332434	12.463590592728865	15.192838435873966
1281	DN756_07145		hypothetical protein	CDS	6.343360290373261	6.486131060095673	6.95875305267174	7.212528737400681
1282	DN756_07150		glycosyltransferase	CDS	57.65198452456874	12.028166029389999	48.518819623893904	12.508185310616467
1283	DN756_07155		fimbrial protein	CDS	5.72828807373335	4.493091650454267	5.55894414769386	3.978488212792777
1284	DN756_07160		hypothetical protein	CDS	7.981053940539977	3.7367524027082903	8.69123927002995	4.38941145860913
1285	DN756_07165	tssG	type VI secretion system baseplate subunit TssG	CDS	6.63026645140843	2.7730245914819833	4.999544218323643	1.9914137508597467
1286	DN756_07170	tssF	type VI secretion system baseplate subunit TssF	CDS	3.617249538341993	3.24853572331615	4.204445844439626	3.3255038603119367
1287	DN756_07175	tssH	type VI secretion system ATPase TssH	CDS	10.470249449475103	8.888369572808903	11.54074400461601	9.283694299733602
1288	DN756_07180		type 1 fimbrial protein	CDS	5.699820922345116	6.246070031368464	5.949999071102794	5.057023756643743
1289	DN756_07185		pilus assembly protein	CDS	1.8691689596270766	0.9186290153105157	1.0995719552413072	1.86196244723369
1290	DN756_07190		fimbrial biogenesis outer membrane usher protein	CDS	5.28580589973778	4.330864128795803	4.72714161769196	5.227996361773364
1291	DN756_07195		type 1 fimbrial protein	CDS	0.7954983694989863	1.6113830003325	1.0764861643174473	1.3159555797973965
1292	DN756_07200	tssB	type VI secretion system contractile sheath small subunit	CDS	2.4859000436465433	3.3676171200779965	3.06494168378357	1.6267044217930635
1293	DN756_07205	tssC	type VI secretion system contractile sheath large subunit	CDS	11.722695234412333	11.336124665760735	12.961195301466267	8.187904689231878
1294	DN756_07210		Hcp1 family type VI secretion system effector	CDS	1.550183628007132	1.259803819855077	1.4679126220046363	1.038427582818783
1295	DN756_07215	tssJ	type VI secretion system lipoprotein TssJ	CDS	1.3587639261241102	1.2249390546143817	1.1793256644209666	1.10966314523838
1296	DN756_07220	tssK	type VI secretion system baseplate subunit TssK	CDS	11.580373725091034	12.173782661452135	14.102365420846134	13.1063917391157
1297	DN756_07225	tssL	type VI secretion system protein TssL	CDS	12.814430800295165	12.3776151557797	9.760934702025374	9.651551145799194
1298	DN756_07230	tssM	type VI secretion system membrane subunit TssM	CDS	17.00879822310313	15.898418418462633	17.0901147060691	15.437957283963366
1299	DN756_07235	tssI	type VI secretion system tip protein VgrG	CDS	49.5954808756231	57.41649219836054	49.20660228675976	47.80338414051854
1300	DN756_07240		hypothetical protein	CDS	4.46937222004183	5.391096334778427	3.933967506381393	4.88399418449742
1301	DN756_07245		TagK domain-containing protein	CDS	5.177223886899129	5.336366485669338	4.47752239366685	5.824056047681924
1302	DN756_07250		ImpE family T6SS protein Cts1E	CDS	8.980316513006295	7.4229657807660905	9.883002105628004	8.360892243982578
1303	DN756_07255		type VI secretion system baseplate subunit TssE	CDS	10.709267426492938	7.503519016062373	13.446037943994801	7.218086547735706
1304	DN756_07260		hypothetical protein	CDS	3.5966127756163266	2.572267363798733	3.9048387328309233	2.049656241546723
1305	DN756_07265		alkylphosphonate utilization protein	CDS	17.8131931292565	24.250882000520136	17.968395913374934	17.113417708811834
1306	DN756_07270		hypothetical protein	CDS	4.5086868721240165	5.400671407596846	3.8230822788390064	4.624211114241274
1307	DN756_07275		DUF2207 domain-containing protein	CDS	59.95942082250007	88.82628846491139	85.0881910790324	69.9166163447648
1308	DN756_07280		LemA family protein	CDS	9.507883699779649	12.67251181612883	14.5714046029788	10.676026899872758
1309	DN756_07290		hypothetical protein	CDS	3.76062564002978	3.58527775758863	4.988270441587914	3.5503319090234804
1310	DN756_07295		cytochrome c biogenesis ATP-binding export protein CcmA	CDS	25.861844120069065	21.158942883717234	21.065546817806066	24.635929395825666
